recolhas,zmax,fracao_no_teto,dentro,agentes_dentro,travessias,travessias_teto,agentes_atravessam,agentes_presos,campanha,algo,cenario,run,modelo,sha1,seed,erro
21,9.54,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,1.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run1.pth,b14dc884b8c3,2024,
21,10.27,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,1.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run1.pth,b14dc884b8c3,2025,
19,10.15,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,1.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run1.pth,b14dc884b8c3,2026,
22,9.47,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,3.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run3.pth,edab5ec85805,2024,
27,10.18,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,3.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run3.pth,edab5ec85805,2025,
24,10.08,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,3.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run3.pth,edab5ec85805,2026,
7,10.72,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,4.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run4.pth,fb4e86b7eaca,2024,
6,10.48,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,4.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run4.pth,fb4e86b7eaca,2025,
6,10.46,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,4.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run4.pth,fb4e86b7eaca,2026,
16,9.51,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,5.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run5.pth,3ed1d21fe7de,2024,
22,10.25,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,5.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run5.pth,3ed1d21fe7de,2025,
16,10.14,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,5.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run5.pth,3ed1d21fe7de,2026,
3,10.44,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,6.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run6.pth,2e41354675a3,2024,
4,10.35,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,6.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run6.pth,2e41354675a3,2025,
0,10.26,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,6.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run6.pth,2e41354675a3,2026,
3,10.44,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,7.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run7.pth,788fc577d91e,2024,
4,10.36,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,7.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run7.pth,788fc577d91e,2025,
0,10.27,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_perception,7.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_perception_run7.pth,788fc577d91e,2026,
93,1.63,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass.pth,30bf9a0f5e0e,2024,
90,2.0,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass.pth,30bf9a0f5e0e,2025,
90,2.49,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass.pth,30bf9a0f5e0e,2026,
91,2.51,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,1.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run1.pth,56164b75fd91,2024,
91,1.86,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,1.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run1.pth,56164b75fd91,2025,
90,2.26,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,1.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run1.pth,56164b75fd91,2026,
85,1.23,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,10.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run10.pth,8a3e492b002c,2024,
86,8.98,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,10.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run10.pth,8a3e492b002c,2025,
84,3.37,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,10.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run10.pth,8a3e492b002c,2026,
91,1.65,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,11.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run11.pth,02fa78d34a91,2024,
89,1.13,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,11.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run11.pth,02fa78d34a91,2025,
89,1.28,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,11.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run11.pth,02fa78d34a91,2026,
87,2.62,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,12.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run12.pth,9e0f2366b462,2024,
88,1.64,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,12.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run12.pth,9e0f2366b462,2025,
88,1.99,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,12.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run12.pth,9e0f2366b462,2026,
90,0.82,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,13.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run13.pth,aacd6c22dba7,2024,
91,0.68,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,13.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run13.pth,aacd6c22dba7,2025,
90,2.23,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,13.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run13.pth,aacd6c22dba7,2026,
88,1.39,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,14.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run14.pth,a1d2261feee8,2024,
88,1.67,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,14.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run14.pth,a1d2261feee8,2025,
87,1.31,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,14.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run14.pth,a1d2261feee8,2026,
91,1.95,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,15.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run15.pth,a462636829b2,2024,
90,1.82,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,15.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run15.pth,a462636829b2,2025,
90,1.78,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,15.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run15.pth,a462636829b2,2026,
92,1.26,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,16.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run16.pth,461e932a99b5,2024,
91,1.03,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,16.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run16.pth,461e932a99b5,2025,
88,1.24,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,16.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run16.pth,461e932a99b5,2026,
89,2.57,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,17.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run17.pth,f86d71a0624d,2024,
88,1.75,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,17.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run17.pth,f86d71a0624d,2025,
88,2.25,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,17.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run17.pth,f86d71a0624d,2026,
44,0.88,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,18.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run18.pth,cc765254a6cc,2024,
44,1.1,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,18.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run18.pth,cc765254a6cc,2025,
43,1.04,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,18.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run18.pth,cc765254a6cc,2026,
93,1.63,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,19.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run19.pth,6190c3a1b477,2024,
90,2.0,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,19.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run19.pth,6190c3a1b477,2025,
90,2.49,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,19.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run19.pth,6190c3a1b477,2026,
86,2.29,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,2.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run2.pth,7c4149282688,2024,
86,1.7,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,2.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run2.pth,7c4149282688,2025,
84,2.42,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,2.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run2.pth,7c4149282688,2026,
91,1.71,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,21.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run21.pth,b3c44e5a6be4,2024,
90,1.56,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,21.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run21.pth,b3c44e5a6be4,2025,
91,1.43,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,21.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run21.pth,b3c44e5a6be4,2026,
89,1.33,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,20.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run20.pth,1d0c781a08f6,2024,
87,1.46,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,20.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run20.pth,1d0c781a08f6,2025,
89,1.37,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,20.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run20.pth,1d0c781a08f6,2026,
70,0.85,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,3.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run3.pth,c6a692937133,2024,
68,0.78,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,3.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run3.pth,c6a692937133,2025,
68,0.81,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,3.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run3.pth,c6a692937133,2026,
78,1.25,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall.pth,728138e98eeb,2024,
88,1.26,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall.pth,728138e98eeb,2025,
79,1.29,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall.pth,728138e98eeb,2026,
69,1.48,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run1.pth,1e580e3ad336,2024,
69,2.31,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run1.pth,1e580e3ad336,2025,
71,1.96,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run1.pth,1e580e3ad336,2026,
78,5.13,0.0,5,1,1,0,1,0,mega_B5,GNN,cooperative_door_bypass,4.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run4.pth,9f0d3897eaac,2024,
76,5.62,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,4.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run4.pth,9f0d3897eaac,2025,
78,4.35,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,4.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run4.pth,9f0d3897eaac,2026,
89,1.28,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,6.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run6.pth,ba334129f746,2024,
88,1.25,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,6.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run6.pth,ba334129f746,2025,
88,1.26,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,6.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run6.pth,ba334129f746,2026,
91,0.85,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,5.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run5.pth,4fb9a1b5cfc3,2024,
89,2.3,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,5.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run5.pth,4fb9a1b5cfc3,2025,
90,0.75,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,5.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run5.pth,4fb9a1b5cfc3,2026,
33,1.25,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,7.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run7.pth,8ec233c7f978,2024,
33,1.15,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,7.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run7.pth,8ec233c7f978,2025,
29,1.29,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,7.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run7.pth,8ec233c7f978,2026,
90,0.71,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,8.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run8.pth,89456715f9f1,2024,
90,1.11,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,8.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run8.pth,89456715f9f1,2025,
88,0.84,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,8.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run8.pth,89456715f9f1,2026,
91,1.61,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,9.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run9.pth,6c1d27c7c03b,2024,
89,2.12,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,9.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run9.pth,6c1d27c7c03b,2025,
89,1.92,0.0,0,0,0,0,0,0,mega_B5,GNN,cooperative_door_bypass,9.0,results/mega_1mes/mega_B_fase5/models/gnn_3d_best_cooperative_door_bypass_run9.pth,6c1d27c7c03b,2026,
69,2.1,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,2.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run2.pth,2f60367f9f06,2024,
61,1.32,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,2.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run2.pth,2f60367f9f06,2025,
64,1.69,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,2.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run2.pth,2f60367f9f06,2026,
61,2.94,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,3.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run3.pth,d5478ba9e4eb,2024,
64,1.28,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,3.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run3.pth,d5478ba9e4eb,2025,
57,2.25,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,3.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run3.pth,d5478ba9e4eb,2026,
78,1.25,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,4.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run4.pth,43d535844974,2024,
88,1.26,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,4.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run4.pth,43d535844974,2025,
79,1.29,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,4.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run4.pth,43d535844974,2026,
59,5.35,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,6.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run6.pth,c0b31ce7d5fc,2024,
56,4.44,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,6.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run6.pth,c0b31ce7d5fc,2025,
57,6.72,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,6.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run6.pth,c0b31ce7d5fc,2026,
84,3.43,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,5.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run5.pth,46b80fb35d00,2024,
77,3.18,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,5.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run5.pth,46b80fb35d00,2025,
81,3.09,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,5.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run5.pth,46b80fb35d00,2026,
66,7.17,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,7.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run7.pth,78ab1ff6cbf5,2024,
68,6.66,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,7.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run7.pth,78ab1ff6cbf5,2025,
67,6.67,0.0,0,0,0,0,0,0,mega_B7,GNN,u_wall,7.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_u_wall_run7.pth,78ab1ff6cbf5,2026,
72,1.44,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door.pth,19ec3fd7215e,2024,
73,0.92,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door.pth,19ec3fd7215e,2025,
71,1.03,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door.pth,19ec3fd7215e,2026,
72,1.44,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run1.pth,cc005c6411eb,2024,
73,0.92,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run1.pth,cc005c6411eb,2025,
71,1.03,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run1.pth,cc005c6411eb,2026,
72,1.63,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,2.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run2.pth,cec45023a75d,2024,
69,1.06,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,2.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run2.pth,cec45023a75d,2025,
67,0.98,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,2.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run2.pth,cec45023a75d,2026,
70,1.25,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,3.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run3.pth,217d26409466,2024,
69,1.17,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,3.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run3.pth,217d26409466,2025,
70,1.05,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,3.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run3.pth,217d26409466,2026,
25,9.5,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception.pth,8f7279bcd6b1,2024,
23,10.22,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception.pth,8f7279bcd6b1,2025,
22,10.11,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception.pth,8f7279bcd6b1,2026,
20,9.73,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception_run1.pth,9a4ad9accb4d,2024,
19,10.26,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception_run1.pth,9a4ad9accb4d,2025,
15,10.14,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,1.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception_run1.pth,9a4ad9accb4d,2026,
23,9.48,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,10.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception_run10.pth,28bd38bba6b8,2024,
27,10.25,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,10.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception_run10.pth,28bd38bba6b8,2025,
24,10.1,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_perception,10.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_perception_run10.pth,28bd38bba6b8,2026,
51,3.51,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,4.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run4.pth,f7e3a81fb800,2024,
50,3.16,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,4.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run4.pth,f7e3a81fb800,2025,
48,3.04,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,4.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run4.pth,f7e3a81fb800,2026,
71,1.95,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,7.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run7.pth,05374b36e1d8,2024,
71,1.69,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,7.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run7.pth,05374b36e1d8,2025,
70,1.86,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,7.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run7.pth,05374b36e1d8,2026,
71,0.91,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,5.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run5.pth,a80acedef13d,2024,
69,5.31,0.0,0,0,0,0,0,0,mega_B7,GNN,cooperative_door,5.0,results/mega_1mes/mega_B_fase7/models/gnn_3d_best_cooperative_door_run5.pth,a80acedef13d,2025,
